PC1,PC2,PC3
1.425071493135541,-0.3853469726097908,-1.3685011097125894
-0.710448039691161,0.46965600054012113,-1.359728090296027
2.3177664498726536,1.0227387286112948,1.0206885025173875
-1.5070603948364913,1.3061889355198206,-0.63760918592545
-0.5966061923653622,-0.11579164323165089,-0.6567008652766831
0.49847476583514366,0.005459722920721626,-0.6764027238413748
-2.0051281019050076,-1.58847376489476,-0.42348681562641216
-0.13028036539903148,1.3930865253853868,1.726619950691716
-0.9576881429670115,-0.38630397824684687,0.36338803335955644
-1.6375418211165103,0.01716986073428865,0.5825393219490211
-1.7284739130014282,0.14601817391831903,0.5253584481939567
-1.7496601853853693,-0.5426296092569991,-0.12961068742327328
1.575197359933657,-0.5924081485246694,-0.10375862950858109
2.2370213679655615,0.059237044614512575,-0.49230937102296735
-0.10363717738503081,-0.6632718955192961,0.09927042900684853
1.15876152174253,0.6005397361272781,-0.07077332926240919
-1.4222795403264603,-0.08758810271794326,-0.24498490524694314
0.18177682349621319,-0.1229705218793786,-0.4965244291346915
1.4061205047425063,1.2323124896357733,-0.3061517869750239
-0.03796071467476657,-0.4191402196036578,0.29817863561277413
0.5557530807566307,-0.16247768736952084,0.7392709153604421
0.7581848141391736,-1.2639817720158617,-0.6816431161577376
-1.398707401320583,0.24903842604161464,0.12993020316773832
-0.054632180654474935,-0.33725457138917536,0.8225597101574308
0.8369584052005239,0.6344059505330154,1.3318354496967668
1.3687863302427983,-0.6991429408677692,-2.159550078558889
-2.3446482254905874,1.5465663157407328,0.6591626262361976
-0.13208161200270532,0.6135904273342666,-1.0852088617039515
-0.5377688148965423,-0.17736497811410645,0.5144316330072333
0.9224663044487975,-0.863790083041277,-0.3645674756361178
0.25998526658908566,0.9311951248785955,0.8219111305053846
-1.2872463193241435,-0.4801785757753531,-1.7463172342227633
-0.04632199214791095,-0.6443359819214292,0.20925644188477904
-1.2618676115001295,3.1929783276570594,-0.032067185010049654
-0.6419463141460655,-0.0025720013094821773,-0.9472874968852031
-0.6000844992367059,0.8950641761291105,-0.7462064953270955
-1.194395395291939,0.28277538254803936,0.9340458516345304
-2.2147724479862085,0.02883307743312511,-0.5750578857598811
-0.03955583322251087,-0.4497224850891285,1.0068679734417276
0.06237747269982496,1.2504519575802133,-1.3606452118590886
0.12359588689584851,0.8862658191671615,1.8993357271474924
-0.880832484833752,-0.7032410333050627,0.42350908245275876
-0.7037922563152466,-0.5488304694396193,-0.2924129879046362
-0.2521649956068625,-0.004282124856031416,1.0150857255820875
-2.2127087010075615,2.1294013948223944,-0.5381507689579059
-0.1807695746211855,-1.327814864247618,1.7336146494409128
-1.100617048942301,-0.29856469652379913,1.638494943707896
1.9095865491057984,-1.28544764221294,-0.3164913330340837
0.21172990349315524,1.185526957137661,1.2794145697391603
-0.4212162229444395,-0.3895456967591253,0.43827983731917236
-2.741997500785357,-1.154768434457153,0.41042212776181075
1.4787934058884953,-0.5676030987748788,-0.2202277244970083
0.7729609818021637,-0.1739885630772393,-0.09264290806215289
-0.5160428617072513,0.7968992253277158,-0.13794493302744626
0.8697839016868568,0.38301906362098065,-0.6138365795157453
-1.4056459674887751,0.6146119645020204,-0.6513851627005584
-0.5019807698862322,1.3576573540302388,0.06859974839649861
-0.0018884001476741081,0.3884413962703884,0.16669144934362967
-0.8871743784816061,1.1646161245117097,-0.8403962726364591
-0.509587707231398,0.779673914468942,0.37922651656555467
-0.3638969326244409,-1.1437735394418411,2.3194487651620754
-0.6806374431910781,-0.5314190095657849,-2.099714996951649
0.36354413067082253,-0.6008583903555237,0.8883433182567643
-1.0827459886670583,0.8838469339551618,-0.2573942750811547
0.5713616538944775,-0.7898511813999004,-0.3254678620919158
-1.7923565773578107,0.0948720856110035,0.9023340967460229
0.5013099181713258,0.7687059156682176,-1.1495908256803469
1.4842530442033888,0.7585363873070197,0.3276456862916595
-1.1941233278057075,-1.093542916390364,0.22846255622562128
0.029616542768205318,-0.3059660197440465,0.6155809428821111
1.161456833285776,-0.9404228776760027,-0.33059480398101715
-0.5332019513260169,-2.6753483979694956,0.4928063765563102
-1.1466891076456005,2.081353443757691,-0.4340334552457335
-0.15629118344490037,-0.056830352830231155,-1.0782874133973401
0.7963359908188983,-1.1240519086434106,-0.8160881947727681
-0.8197757611608371,-0.7633524391561834,-2.630975779055023
0.3359221684003699,1.1922498998289153,-1.680137047809099
-1.7307347601810017,-1.4011693430287344,-1.463370994373065
-0.18010367795632332,-0.7741974692782402,2.145903988957649
1.0807982398598504,1.0866734609404325,1.036990471998848
-0.8129456493131273,0.5489391070324762,-1.7316237143042548
-0.7629848059847266,0.5893127103884263,1.7703316171464671
-0.6546539878993249,0.8563586892123382,-0.4211539335130586
-0.9727968670043143,-0.21467281469246813,-0.37762437047889724
1.1016104626786312,-1.849684389679455,-0.8956964514013893
2.1848323785117167,2.531626144649326,0.8398925347408297
1.2968528000802502,-2.627757909442417,0.5409752588526393
0.6204722109174076,-2.356947437609839,0.5474706920180291
1.3384498433227217,0.9586939697498419,0.44980575354098173
-0.4821746092155882,0.8191610895237936,1.495841159266425
-3.1909520147845942,1.1980446299736491,-0.03664142850710513
